names,labels
train/benign/bus_0091-r.png,0
train/benign/benign(413).png,0
train/benign/benign(480).png,0
train/benign/benign(246).png,0
train/benign/BUS_3_62.png,0
train/benign/bus_0872-l.png,0
train/benign/benign(594).png,0
train/benign/benign (156).png,0
train/benign/benign(717).png,0
train/benign/000077.png,0
train/benign/bus_0232-l.png,0
train/benign/bus_0499-l.png,0
train/benign/bus_0522-r.png,0
train/benign/bus_0849-l.png,0
train/benign/benign(143).png,0
train/benign/benign(833).png,0
train/benign/bus_0913-r.png,0
train/benign/bus_0662-l.png,0
train/benign/benign (434).png,0
train/benign/bus_0964-r.png,0
train/benign/benign(714).png,0
train/benign/benign (228).png,0
train/benign/bus_0855-l.png,0
train/benign/BUS_4_104.png,0
train/benign/bus_0599-r.png,0
train/benign/bus_0655-l.png,0
train/benign/bus_0070-l.png,0
train/benign/benign(121).png,0
train/benign/bus_0149-r.png,0
train/benign/bus_0358-r.png,0
train/benign/benign (130).png,0
train/benign/BUS_2_242.png,0
train/benign/benign (316).png,0
train/benign/bus_0698-s.png,0
train/benign/bus_0198-l.png,0
train/benign/benign (165).png,0
train/benign/bus_0294-l.png,0
train/benign/benign(209).png,0
train/benign/BUS_4_142.png,0
train/benign/benign (265).png,0
train/benign/bus_0445-r.png,0
train/benign/benign(517).png,0
train/benign/bus_0537-r.png,0
train/benign/benign(177).png,0
train/benign/000061.png,0
train/benign/22 Benign Image.png,0
train/benign/bus_0877-l.png,0
train/benign/benign(138).png,0
train/benign/bus_0436-r.png,0
train/benign/bus_0658-s.png,0
train/benign/bus_0313-l.png,0
train/benign/bus_0632-l.png,0
train/benign/BUS_2_127.png,0
train/benign/benign(197).png,0
train/benign/bus_0546-r.png,0
train/benign/bus_0619-r.png,0
train/benign/case217.png,0
train/benign/BUS_2_211.png,0
train/benign/bus_0244-r.png,0
train/benign/bus_0352-r.png,0
train/benign/bus_0911-l.png,0
train/benign/benign (329).png,0
train/benign/BUS_3_19.png,0
train/benign/bus_0545-r.png,0
train/benign/benign(849).png,0
train/benign/bus_0656-l.png,0
train/benign/benign(173).png,0
train/benign/bus_0829-s.png,0
train/benign/bus_0495-r.png,0
train/benign/bus_0083-l.png,0
train/benign/BUS_1_18.png,0
train/benign/bus_0477-l.png,0
train/benign/BUS_1_118.png,0
train/benign/bus_0510-r.png,0
train/benign/benign(761).png,0
train/benign/benign (18).png,0
train/benign/bus_0148-l.png,0
train/benign/bus_1038-l.png,0
train/benign/BUS_2_185.png,0
train/benign/benign(819).png,0
train/benign/bus_0427-l.png,0
train/benign/benign(299).png,0
train/benign/bus_0456-r.png,0
train/benign/bus_0559-l.png,0
train/benign/000007.png,0
train/benign/case040.png,0
train/benign/bus_0101-l.png,0
train/benign/ALWI_017.png,0
train/benign/bus_0827-s.png,0
train/benign/bus_0255-r.png,0
train/benign/benign (81).png,0
train/benign/bus_1045-r.png,0
train/benign/bus_0749-s.png,0
train/benign/benign (250).png,0
train/benign/BUS_1_234.png,0
train/benign/bus_0879-r.png,0
train/benign/bus_0221-l.png,0
train/benign/benign(718).png,0
train/benign/bus_0090-l.png,0
train/benign/bus_0378-l.png,0
train/benign/benign(765).png,0
train/benign/bus_0561-l.png,0
train/benign/benign (389).png,0
train/benign/case134.png,0
train/benign/bus_0141-r.png,0
train/benign/BUS_3_142.png,0
train/benign/benign(337).png,0
train/benign/benign(763).png,0
train/benign/bus_0934-r.png,0
train/benign/BUS_1_201.png,0
train/benign/bus_1058-r.png,0
train/benign/52 Benign Image.png,0
train/benign/benign(247).png,0
train/benign/bus_0401-l.png,0
train/benign/benign(358).png,0
train/benign/bus_0700-s.png,0
train/benign/bus_0869-r.png,0
train/benign/bus_0390-r.png,0
train/benign/benign (61).png,0
train/benign/BUS_2_149.png,0
train/benign/bus_0004-r.png,0
train/benign/VITR_012.png,0
train/benign/benign(630).png,0
