names,labels
train/benign/bus_0091-r.png,0
train/benign/bus_0232-l.png,0
train/benign/bus_0522-r.png,0
train/benign/bus_0662-l.png,0
train/benign/bus_0785-s.png,0
train/benign/bus_0599-r.png,0
train/benign/bus_0655-l.png,0
train/benign/bus_0070-l.png,0
train/benign/bus_0149-r.png,0
train/benign/bus_0358-r.png,0
train/benign/bus_0294-l.png,0
train/benign/bus_0445-r.png,0
train/benign/bus_0537-r.png,0
train/benign/bus_0877-l.png,0
train/benign/bus_0550-l.png,0
train/benign/bus_0436-r.png,0
train/benign/bus_0313-l.png,0
train/benign/bus_0632-l.png,0
train/benign/bus_0619-r.png,0
train/benign/bus_0244-r.png,0
train/benign/bus_0276-l.png,0
train/benign/bus_0911-l.png,0
train/benign/bus_0545-r.png,0
train/benign/bus_0829-s.png,0
train/benign/bus_0274-r.png,0
train/benign/bus_0510-r.png,0
train/benign/bus_0148-l.png,0
train/benign/bus_1038-l.png,0
train/benign/bus_0427-l.png,0
train/benign/bus_0456-r.png,0
train/benign/bus_0559-l.png,0
train/benign/bus_0255-r.png,0
train/benign/bus_0749-s.png,0
train/benign/bus_0879-r.png,0
train/benign/bus_0221-l.png,0
train/benign/bus_0090-l.png,0
train/benign/bus_0378-l.png,0
train/benign/bus_0141-r.png,0
train/benign/bus_1058-r.png,0
train/benign/bus_0401-l.png,0
train/benign/bus_0527-l.png,0
train/benign/bus_0869-r.png,0
train/benign/bus_0390-r.png,0
train/benign/bus_0529-l.png,0
train/benign/bus_0930-r.png,0
train/benign/bus_0541-r.png,0
train/benign/bus_0425-r.png,0
train/benign/bus_0452-l.png,0
train/benign/bus_0919-r.png,0
train/benign/bus_0870-r.png,0
train/benign/bus_0540-l.png,0
train/benign/bus_0359-l.png,0
train/benign/bus_0604-l.png,0
train/benign/bus_0512-l.png,0
train/benign/bus_0421-l.png,0
train/benign/bus_0927-l.png,0
train/benign/bus_0468-r.png,0
train/benign/bus_0132-r.png,0
train/benign/bus_0994-l.png,0
train/benign/bus_0210-l.png,0
train/benign/bus_0971-l.png,0
train/benign/bus_0809-s.png,0
train/benign/bus_0689-s.png,0
train/benign/bus_0393-r.png,0
train/benign/bus_0374-l.png,0
train/benign/bus_0569-l.png,0
train/benign/bus_0270-r.png,0
train/benign/bus_0992-l.png,0
train/benign/bus_1020-l.png,0
train/benign/bus_0182-r.png,0
train/benign/bus_0295-l.png,0
train/benign/bus_0531-r.png,0
train/benign/bus_0631-l.png,0
train/benign/bus_0725-s.png,0
train/benign/bus_0157-l.png,0
train/benign/bus_0494-l.png,0
train/benign/bus_0423-l.png,0
train/benign/bus_0514-l.png,0
train/benign/bus_0868-l.png,0
train/benign/bus_0241-r.png,0
train/benign/bus_0292-r.png,0
train/benign/bus_0672-r.png,0
train/benign/bus_0416-l.png,0
train/benign/bus_0908-r.png,0
train/benign/bus_0956-r.png,0
train/benign/bus_0891-r.png,0
train/benign/bus_0332-l.png,0
train/benign/bus_0973-r.png,0
train/benign/bus_0974-l.png,0
train/benign/bus_0642-r.png,0
train/benign/bus_0275-r.png,0
train/benign/bus_0931-l.png,0
train/benign/bus_0861-r.png,0
train/benign/bus_0195-r.png,0
train/benign/bus_0895-r.png,0
train/benign/bus_0284-r.png,0
train/benign/bus_0061-r.png,0
train/benign/bus_1026-r.png,0
train/benign/bus_0286-r.png,0
train/benign/bus_0519-l.png,0
train/benign/bus_0397-l.png,0
train/benign/bus_0368-l.png,0
train/benign/bus_0439-r.png,0
train/benign/bus_0661-r.png,0
train/benign/bus_0492-l.png,0
train/benign/bus_0397-r.png,0
train/benign/bus_0519-r.png,0
train/benign/bus_0997-l.png,0
train/benign/bus_0065-r.png,0
train/benign/bus_0830-s.png,0
train/benign/bus_0771-s.png,0
train/benign/bus_0285-l.png,0
train/benign/bus_0418-l.png,0
train/benign/bus_0750-s.png,0
train/benign/bus_0740-s.png,0
train/benign/bus_0587-l.png,0
train/benign/bus_0492-r.png,0
train/benign/bus_0513-r.png,0
train/benign/bus_0590-l.png,0
train/benign/bus_0733-s.png,0
train/benign/bus_0670-l.png,0
train/benign/bus_0002-l.png,0
train/benign/bus_0686-s.png,0
train/benign/bus_0683-s.png,0
train/benign/bus_0575-l.png,0
train/benign/bus_0524-r.png,0
train/benign/bus_0155-r.png,0
train/benign/bus_0789-s.png,0
train/benign/bus_0655-r.png,0
train/benign/bus_0202-l.png,0
train/benign/bus_0909-l.png,0
train/benign/bus_0038-s.png,0
train/benign/bus_0244-l.png,0
train/benign/bus_0066-l.png,0
train/benign/bus_0704-s.png,0
train/benign/bus_0200-s.png,0
train/benign/bus_1047-l.png,0
train/benign/bus_0958-l.png,0
train/benign/bus_0567-l.png,0
train/benign/bus_0612-r.png,0
train/benign/bus_0482-r.png,0
train/benign/bus_0182-l.png,0
train/benign/bus_0851-s.png,0
train/benign/bus_0966-r.png,0
train/benign/bus_0226-r.png,0
train/benign/bus_1059-r.png,0
train/benign/bus_0210-r.png,0
train/benign/bus_0053-l.png,0
train/benign/bus_0702-s.png,0
train/benign/bus_0905-l.png,0
train/benign/bus_0033-l.png,0
train/benign/bus_0168-l.png,0
train/benign/bus_0028-r.png,0
train/benign/bus_1029-r.png,0
train/benign/bus_0315-r.png,0
train/benign/bus_0313-r.png,0
train/benign/bus_0850-r.png,0
train/benign/bus_0617-l.png,0
train/benign/bus_0119-l.png,0
train/benign/bus_0297-l.png,0
train/benign/bus_0633-r.png,0
train/benign/bus_0252-r.png,0
train/benign/bus_0181-s.png,0
train/benign/bus_0390-l.png,0
train/benign/bus_0438-r.png,0
train/benign/bus_0056-l.png,0
train/benign/bus_0531-l.png,0
train/benign/bus_0794-s.png,0
train/benign/bus_0952-r.png,0
train/benign/bus_0687-s.png,0
train/benign/bus_1020-r.png,0
train/benign/bus_0214-r.png,0
train/benign/bus_0309-l.png,0
train/benign/bus_0904-r.png,0
train/benign/bus_0558-r.png,0
train/benign/bus_0066-r.png,0
train/benign/bus_0036-l.png,0
train/benign/bus_1030-l.png,0
train/benign/bus_0586-l.png,0
train/benign/bus_0284-l.png,0
train/benign/bus_0423-r.png,0
train/benign/bus_0172-l.png,0
train/benign/bus_0163-r.png,0
train/benign/bus_0424-r.png,0
train/benign/bus_0386-l.png,0
train/benign/bus_0282-r.png,0
train/benign/bus_0073-r.png,0
train/benign/bus_0475-r.png,0
train/benign/bus_0132-l.png,0
train/benign/bus_0091-l.png,0
train/benign/bus_0790-s.png,0
train/benign/bus_0385-r.png,0
train/benign/bus_0905-r.png,0
train/benign/bus_0784-s.png,0
train/benign/bus_0528-l.png,0
train/benign/bus_0558-l.png,0
train/benign/bus_0142-r.png,0
train/benign/bus_0129-r.png,0
train/benign/bus_0614-l.png,0
train/benign/bus_0125-r.png,0
train/benign/bus_0332-r.png,0
train/benign/bus_0024-l.png,0
train/benign/bus_0732-s.png,0
train/benign/bus_0189-r.png,0
train/benign/bus_0864-r.png,0
train/benign/bus_0186-r.png,0
train/benign/bus_0813-s.png,0
train/benign/bus_0429-r.png,0
train/benign/bus_0929-r.png,0
train/benign/bus_0966-l.png,0
train/benign/bus_0815-s.png,0
train/benign/bus_0161-r.png,0
train/benign/bus_0127-s.png,0
train/benign/bus_0923-l.png,0
train/benign/bus_0058-l.png,0
train/benign/bus_0120-r.png,0
train/benign/bus_0293-s.png,0
train/benign/bus_0028-l.png,0
train/benign/bus_0195-l.png,0
train/benign/bus_0523-r.png,0
train/benign/bus_0668-l.png,0
train/benign/bus_0069-r.png,0
train/benign/bus_1064-r.png,0
train/benign/bus_0374-r.png,0
train/benign/bus_0525-r.png,0
train/benign/bus_0619-l.png,0
train/benign/bus_0169-r.png,0
train/benign/bus_0386-r.png,0
train/benign/bus_0401-r.png,0
train/benign/bus_0932-r.png,0
train/benign/bus_1029-l.png,0
train/benign/bus_0207-r.png,0
train/benign/bus_0159-r.png,0
train/benign/bus_0087-r.png,0
train/benign/bus_1042-l.png,0
train/benign/bus_0398-l.png,0
train/benign/bus_0636-l.png,0
train/benign/bus_0345-l.png,0
train/benign/bus_0824-s.png,0
train/benign/bus_0113-s.png,0
train/benign/bus_0489-r.png,0
train/benign/bus_0823-s.png,0
train/benign/bus_0353-l.png,0
